parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
12522537,,,,2,3,,6,2,,,1748,1748,,,,,6037,,2,,,,2,33784008,-118104232,6936,,,,,,0100,261,LBR1N,60375745,46298,3101,275567,96247,0,,,,1,,,1957,,,177577,517258,2016,339681,6207.45,,,6.03757E+13
13085857,,,,2,3,,8,2,,,1529,1529,,,,,6037,,2,,,,2,34026207,-117907236,11791,,,,,,0100,261,WCPCD1*,60374081.33,14542,3101,,96525,0,,,,1,,,1971,,,69826,95185,2016,25359,1510.62,,,6.03741E+13
13991005,,,,2,3,,,2,,,1348,1348,,,,,6059,,2,2,400,,,33813062,-117971564,7200,,,,,,122,261,,60590878.06,16764,1286,118872,97023,6,,,,,,,1956,1,,36930,62100,2016,25170,950.52,,,6.05909E+13
14191484,,,,2,4,,,2,,,1924,1924,,,,,6059,,2,2,441,TRUE,,33892280,-117783700,7346,1,,,1,,122,261,,60590218.23,21412,1286,,97078,9,,,,,,,1969,1,,156162,267457,2016,111295,3332.22,,,6.05902E+13
12822518,1,,,2,2,,8,2,,,1146,1146,,,,,6037,,2,,,,2,33990900,-117972000,2152,,,,,,010D,269,LCRPD10000,60374085.04,45602,3101,,96489,0,,,,1,,,1978,,,86603,192010,2016,105407,2401.76,,,6.03741E+13
12512961,,,,2,3,,6,2,,,1613,1613,,,,,6037,,2,,,,7,33799348,-118129660,5803,,,,,,0100,261,LBR1N,60375742.01,46298,3101,116302,96247,0,,,,1,,,1954,,,109217,274326,2016,165109,3457.07,,,6.03757E+13
14718903,,,,2,2,,,2,,,1208,1208,,,,,6059,,2,1,0,,,33599725,-117868809,,,,,,,34,266,,60590627.02,53571,1286,28119,96957,0,,,,,,,1985,,,146108,308726,2016,162618,3510.08,,,6.05906E+13
17261866,,,,2,3,,,2,,1632,1632,1632,,,1632,,6111,1,2,2,437,,,34266845,-118685771,6200,,,,,,1111,261,,61110083.03,27110,2061,,97116,6,,,,,480,,1964,1,,163000,468000,2016,305000,5392.66,,,6.11101E+13
12822412,1,,,3,5,,8,3,,,2267,2267,,,,,6037,,3,,,,2,33990847,-117973664,9404,,,,,,0100,261,LCRA09,60374085.03,45602,3101,,96489,0,,,,1,,,1962,,,212207,500809,2016,288602,5914.91,,,6.03741E+13
13037475,1,,,3,4,,8,3,,,2594,2594,,,,,6037,,3,,,,2,34121534,-117835271,41787,,,,,,0100,261,GDRHR,60374012.01,11626,3101,,96485,0,,,,1,,,1988,,,317039,433231,2016,116192,5286.81,,,6.0374E+13
12095271,,,,5,5,,11,5,,,4110,4110,,,,,6037,,5,,,,2,34146398,-118167519,44400,,,,,,0100,261,PSR2,60374608,47019,3101,274684,96293,0,,,,1,,,1926,,,105814,205620,2016,99806,3009.32,,,6.03746E+13
14458364,,,,2.5,4,,,2.5,,,2134,2134,,,,,6059,,2,2,451,,,33538511,-117644634,2531,,,,,,1,261,,60590320.58,52835,1286,764108,96998,0,,1,,,,,2004,,,295087,665000,2016,369913,10655.1,,,6.05903E+13
12207543,,,,1,3,,4,1,,,1344,1344,,,,,6037,,1,,,,7,33963330,-118308687,5406,,,,,,0100,261,LAR1,60372381,12447,3101,118208,96028,0,,,,1,,,1924,,,158000,294000,2016,136000,3680.2,,,6.03724E+13
14315142,,,,2,3,,,2,,,2296,2296,,,,,6059,1,2,2,525,,,33607569,-117860716,6200,,,,,,122,261,,60590626.42,53571,1286,28119,96957,7,,,,,,,1974,1,,236931,1150000,2016,913069,12417.18,,,6.05906E+13
13876457,1,,,2,3,,,2,,,1283,1283,,,,,6059,1,2,2,400,,6,33869507,-117881145,9350,,,,,,122,261,,60590115.02,24812,1286,,97039,5,,,,,,,1956,1,,78778,274253,2016,195475,3241.38,,,6.05901E+13
12485496,,,,1,2,,5,1,,,675,675,,,,,6037,,1,,,,7,33854316,-118115229,5475,,,,,,0100,261,LKR1YY,60375709.01,12292,3101,,96213,0,,,,1,,,1952,,,67253,336163,2016,268910,4100.1,,,6.03757E+13
14522538,,,,0,0,,,,,,,,,,,,6059,,,,,,,33726500,-118052000,,,,,,,0,263,,60590995.08,25218,1286,,96967,0,,,,,,,,,,52018,52018,2016,,482.4,,,6.0591E+13
14053203,,,,2,3,,,2,,,1353,1353,,,,,6059,,2,2,484,TRUE,,33675184,-117972849,6071,1,,,1,,122,261,,60590992.46,25218,1286,,96964,4,,,,,,,1963,1,,139440,319915,2016,180475,3709.82,,,6.0591E+13
14422032,,,,3,4,,,3,,,2966,2966,,,,,6059,,3,2,622,,,33517206,-117707752,12600,,,,,,122,261,,60590423.17,25459,1286,,96987,9,,,,,,,1980,2,,252495,707134,2016,454639,7103.58,,,6.05904E+13
11959275,,,,1,2,,3,1,,,714,714,,,,,6037,,1,,,,,34101376,-118230214,3434,,,,,,0100,261,LAR1,60371852.03,12447,3101,116774,96046,0,,,,1,,,1922,,,54674,138678,2016,84004,1657.87,,,6.03719E+13
12794482,,,,2,3,,6,2,,,1332,1332,,,,,6037,,2,,,,2,33941052,-118041362,5762,,,,,,0100,261,LCRA6000*,60375029.01,118225,3101,,96173,0,,,,1,,,1972,,,131718,377274,2016,245556,4723.52,,,6.0375E+13
11532252,,,,1,2,,4,1,,,720,720,,,,,6037,,1,,,,7,33990177,-118413476,4463,,,,,,0100,261,LAR1,60372755,12447,3101,403184,96095,0,,,,1,,,1947,,,39592,105341,2016,65749,1270.96,,,6.03728E+13
11680755,1,,,3,4,,9,3,,,3872,3872,,,,,6037,,3,,,,2,34064471,-118648645,16864,1,,,,1,0101,261,LCR120000-,60378005.06,12520,3101,,96116,0,,,,1,,,1980,,,360413,1375663,2016,1015250,16328.11,,,6.0378E+13
12359804,,,,2,3,,4,2,,,1600,,,1600,,,6037,,2,,,,7,33983448,-118213140,8082,,,,,,0200,246,HPR3YY,60375331.05,39076,3101,,96110,0,,,,2,,,1924,,,102326,272041,2016,169715,4295.38,,,6.03753E+13
17187642,,,,2.5,4,,,2.5,,1279,2494,2494,,,1279,,6111,1,2,2,614,,,34208479,-119013143,11633,1,629,,,1,1111,261,,61110056,51239,2061,,97091,8,,1,,,,,1980,2,,306700,511163,2016,204463,5542.1,,,6.11101E+13
12920287,,,,2,3,,6,2,,,1835,1835,,,,,6037,,2,,,,7,34096857,-117890275,8024,,,,,,0100,261,LCRA07,60374060,24245,3101,,96473,0,,,,1,,,1954,,,41601,73471,2016,31870,1310.08,,,6.03741E+13
12118167,1,,,2,3,,8,2,,,2082,2082,,,,,6037,,2,,,,2,34156002,-118102597,8404,,,,,,0100,261,PSR6,60374628,47019,3101,274513,96295,0,,,,1,,,1939,,,353431,883308,2016,529877,10184.74,,,6.03746E+13
11190433,1,,,3,3,,8,3,,,2181,2181,,,,,6037,,3,,,,2,34598888,-118172975,7801,,,,,,0100,261,LCA22*,60379102.07,40227,3101,,97329,0,,,,1,,,1991,,,202964,253705,2016,50741,4232.93,,,6.03791E+13
11699785,,,,3,3,,8,3,,,2178,2178,,,,,6037,,3,,,,2,34001182,-118346422,7763,,,,,,0100,261,LCR1*,60377032.01,396550,3101,,96024,0,,,,1,,,1951,,,162872,453087,2016,290215,5920.64,,,6.0377E+13
11110448,,,,2,4,,6,2,,,1966,1966,,,,,6037,,2,,,,20,34455676,-118500326,9502,1,,,,1,0101,261,SCUR2,60379200.2,54311,3101,6952,96373,0,,,,1,,,1969,,,248500,484800,2016,236300,6592.19,,,6.03792E+13
12895398,,,,2,4,,6,2,,,1468,1468,,,,,6037,,2,,,,2,34100088,-117738329,6208,,,,,,0100,261,POR17500*,60374017.04,20008,3101,,96507,0,,,,1,,,1960,,,83844,129064,2016,45220,1814.99,,,6.0374E+13
17208029,,,,3,4,,,3,,3561,4084,4084,,,3561,,6111,1,3,4,908,,,34254935,-118903576,435600,,,,,,1110,261,,61110053.05,51239,2061,,97091,9,,,,,,,1979,2,,436771,1091931,2016,655160,11803.02,,,6.11101E+13
13986458,,,,1.5,3,,,1.5,,,1145,1145,,,,,6059,1,1,2,400,,,33820101,-117975662,7200,,,,,,122,261,,60590870.01,16764,1286,118872,97023,6,,1,,,,,1954,1,,53715,333691,2016,279976,4016.3,,,6.05909E+13
10927765,,,,1,2,,5,1,,,1044,1044,,,,,6037,,1,,,,7,34166836,-118367467,4159,,,,,,0100,261,LAR3,60371253.2,12447,3101,46795,96446,0,,,,1,,,1940,,,54388,271949,2016,217561,3266.35,,,6.03713E+13
12687213,,,,2,3,,8,2,,,1342,1342,,,,,6037,,2,,,,2,33782631,-118407679,5737,,,,,,0100,261,PVR1*,60376703.26,33311,3101,,96121,0,,,,1,,,1955,,,37662,102877,2016,65215,2250.28,,,6.03767E+13
11078927,1,,,3,3,,7,3,,,2288,2288,,,,,6037,,3,,,,2,34254264,-118558061,16403,,,,,,0100,261,LARA,60371133.01,12447,3101,33183,96354,0,,,,1,,,1960,,,240259,600650,2016,360391,7455.86,,,6.03711E+13
11475300,,,,3,2,,8,3,,,1214,1214,,,,,6037,,3,,,,2,33978939,-118384734,495261,,,,,,010C,266,CCR3*,60377030.01,51617,3101,762186,96095,0,,,,1,,,1970,,,135230,286063,2016,150833,3587.14,,,6.0377E+13
11076439,1,,,3,4,,8,3,,,2042,2042,,,,,6037,,3,,,,2,34259260,-118604248,6660,,,,,,0100,261,LAR1,60371132.12,12447,3101,37835,96346,0,,,,1,,,1977,,,210109,548831,2016,338722,6784.19,,,6.03711E+13
12802315,,,,1,3,,4,1,,,1625,1625,,,,,6037,,1,,,,7,33964744,-118045243,9084,,,,,,0100,261,WHC1*,60375021,14634,3101,,96174,0,,,,1,,,1948,,,22249,217055,2016,194806,2845.67,,,6.0375E+13
12998676,,,,1,3,,4,1,,,1118,1118,,,,,6037,,1,,,,7,34103107,-118031808,4864,,,,,,0100,261,TCR2*,60374315.01,14111,3101,,96517,0,,,,1,,,1951,,,99329,330689,2016,231360,4422.46,,,6.03743E+13
17170877,,,,0,0,,,,,,921,921,,,,,6111,,,,,,,34202447,-119180277,4720,,,,,,1222,246,,61110087,13150,2061,,97101,0,,,,2,,,1948,,,86070,205249,2016,119179,2475.3,,,6.111E+13
14700082,,,,1,2,,,1,,,838,838,,,,,6059,,1,1,0,,,33847600,-117834000,,,,,,,34,266,,60590762.02,16764,1286,274765,97026,0,,,,,,,1980,,,90772,105916,2016,15144,340.24,,,6.05908E+13
14302552,13,,,2.5,4,,,2.5,,,2621,2621,,,,,6059,1,2,2,471,,,33702954,-117791618,5000,,,,,,122,261,,60590525.27,52650,1286,275916,96943,9,,1,,,,,1972,2,,201344,317429,2016,116085,3295.3,,,6.05905E+13
17220369,,,,3,4,,,3,,1214,2322,2322,,,1214,,6111,1,3,1,383,,,34216979,-118834347,10985,,,,,,1111,261,,61110075.1,34278,2061,,96385,8,,,,,432,,1994,2,,285000,815000,2016,530000,8893.38,,,6.11101E+13
11538413,1,,,3,2,,11,3,,,1547,1547,,,,,6037,,3,,,,2,33984600,-118445000,31636,1,,,,1,01HC,266,LAC4(OX),60372741,12447,3101,21056,96128,0,,,,1,,,2006,,,487990,682903,2016,194913,8357.18,Y,14,6.03727E+13
12490916,,,,2,3,,6,2,,,1416,1416,,,,,6037,,2,,,,7,33830058,-118126018,5897,,,,,,0100,261,LBR1N,60375736.01,46298,3101,273263,96242,0,,,,1,,,1944,,,154902,549344,2016,394442,6628.36,Y,14,6.03757E+13
11828628,,,,2,4,,5,2,,,1586,,,1586,,,6037,,2,,,,7,34031028,-118188223,5742,,,,,,0200,246,LCR4YY,60375312.01,17882,3101,,96044,0,,,,2,,,1926,,,109400,465000,2016,355600,6383.68,,,6.03753E+13
12870710,1,,,2,2,,6,2,,,1088,1088,,,,,6037,,2,,,,2,34084900,-117720000,2288,,,,,,010D,269,CLRM4000*,60374020.01,30908,3101,,96469,0,,,,1,,,1962,,,92787,146368,2016,53581,2148.2,,,6.0374E+13
11122517,1,,,3,4,,8,3,,,2892,2892,,,,,6037,,3,,,,2,34452111,-118492491,26205,1,,,,1,0101,261,SCNU5,60379200.32,54311,3101,6952,96373,0,,,,1,,,1987,,,291137,545199,2016,254062,7688.79,,,6.03792E+13
17230687,,,,3,4,,,3,,1169,1993,1993,,,1169,,6111,1,3,2,436,,,34281775,-118756362,4813,,,,,,1111,261,,61110079.04,27110,2061,,97118,8,,,,,277,,1984,2,,159000,454000,2016,295000,5338.5,,,6.11101E+13
14337292,13,,,2.5,3,,,2.5,,,4235,4235,,,,,6059,,2,2,705,TRUE,,33769821,-117766102,20000,1,,,1,,122,261,,60590756.05,40081,1286,,97005,10,,1,,,,,1981,2,,540188,1136219,2016,596031,12575.98,,,6.05908E+13
14148049,,,,2,3,,,2,,,1619,1619,,,,,6059,2,2,2,487,,,33910378,-117917454,9450,,,,,,122,261,,60590016.01,24812,1286,,97043,6,,,,,,,1956,1,,94970,529145,2016,434175,6078.34,,,6.059E+13
11535096,,,,4,5,,8,4,,,2676,,,2676,,,6037,,4,,,,,33975847,-118460955,2705,,,,,,0200,246,LAR3,60372742.02,12447,3101,21056,96128,0,,,,2,,,1964,,,221337,478320,2016,256983,5876.6,,,6.03727E+13
14086970,,,,2,4,,,2,,,1314,1314,,,,,6059,,2,2,441,,,33756177,-117926029,7182,,,,,,122,261,,60590890.04,47568,1286,268441,97003,7,,,,,,,1959,1,,58120,454000,2016,395880,5250.76,,,6.05909E+13
11213559,1,,,3,4,,8,3,,,2671,2671,,,,,6037,,3,,,,2,34559423,-118027982,7042,,,,,,0100,261,LCA21*,60379107.05,40227,3101,,97330,0,,,,1,,,2003,,,210700,273100,2016,62400,5243.63,,,6.03791E+13
14365796,,,,2,3,,,2,,,1507,1507,,,,,6059,,2,2,483,,,33658775,-117690415,6100,,,,,,122,261,,60590524.22,32380,1286,,96962,7,,,,,,,1977,1,,146192,322185,2016,175993,3387.7,,,6.05905E+13
11869864,1,,,3,4,,7,3,,,1947,1947,,,,,6037,,3,,,,2,34019156,-118107592,981,1,,,,1,010D,269,MNR4*,60375300.06,25953,3101,,96192,0,,,,1,,,1981,,,194282,359128,2016,164846,5514.94,,,6.03753E+13
11753863,,,,4,4,,6,4,,,3880,,,3880,,,6037,,4,,,,,34056511,-118360301,4232,,,,,,0400,248,LAR3,60372169,12447,3101,274514,96000,0,,,,4,,,1938,,,251760,523728,2016,271968,6669.11,,,6.03722E+13
14144249,13,,,2.5,4,,,2.5,,,2394,2394,,,,,6059,2,2,2,638,,,33887304,-117983569,10800,1,,,,1,122,261,,60591106.04,10608,1286,,96181,8,,1,,,,,1975,1,,214586,378344,2016,163758,4416.54,,,6.05911E+13
13068298,1,,,3,4,,8,3,,,1983,1983,,,,,6037,,3,,,,2,34023651,-117863240,8813,1,,,,1,0101,261,WAR18500*,60374034.04,34636,3101,,96522,0,,,,1,,,1974,,,189406,395539,2016,206133,5079.02,,,6.0374E+13
11015368,1,,,3,4,,8,3,,,2027,2027,,,,,6037,,3,,,,2,34299876,-118515623,16917,,,,,,0100,261,LARE11,60371066.43,12447,3101,31817,96370,0,,,,1,,,1972,,,72878,118622,2016,45744,1658.8,,,6.03711E+13
12546921,,,,2,1,,8,2,,,1001,1001,,,,,6037,,2,,,,2,33765200,-118177000,28576,,,,,,010E,266,LBPD5,60375766.01,46298,3101,416302,96236,0,,,,1,,,1958,,,114553,337304,2016,222751,4088.57,,,6.03758E+13
12292017,,,,2,4,,6,2,,,1447,1447,,,,,6037,,2,,,,7,33923400,-118195449,6669,,,,,,0100,261,LYR1YY,60375401.02,32616,3101,,96113,0,,,,1,,,1943,,,94000,407000,2016,313000,5520.16,,,6.03754E+13
13897439,,,,2,3,,,2,,,2416,2416,,,,,6059,,2,2,400,,,33434375,-117620786,6300,,,,,,122,261,,60590421.07,13693,1286,,96982,6,,,,,,,2002,1,,301563,649996,2016,348433,6597.74,,,6.05904E+13
11176671,1,,,3,3,,8,3,,,2418,2418,,,,,6037,,3,,,,2,34501248,-118619153,3933,,,,,,0100,261,LCA2,60379201.02,10734,3101,,96398,0,,,,1,,,1999,,,234867,361838,2016,126971,4978.34,,,6.03792E+13
10863261,1,,,3,4,,8,3,,,2633,2633,,,,,6037,,3,,,,2,34148891,-118451462,8987,,,,,,0100,261,LARE11,60371413.04,12447,3101,27080,96412,0,,,,1,,,1997,,,206710,1033555,2016,826845,12607.5,,,6.03714E+13
12185959,,,,4,4,,4,4,,,2438,,,2438,,,6037,,4,,,,,33983665,-118250834,5678,,,,,,0400,248,LCR3YY,60375328,396053,3101,,95982,0,,,,4,,,1956,,,41939,66312,2016,24373,2462.72,,,6.03753E+13
14002218,,,,4,4,,,4,,,3191,3191,,,,,6059,,4,2,498,,,33783607,-118066865,4427,,,,,,1,261,,60591100.15,46314,1286,,96225,0,,,,,,,2001,,,425854,739896,2016,314042,8467.7,,,6.05911E+13
10714693,,,,2,3,,8,2,,,1327,1327,,,,,6037,,2,,,,2,34217366,-118608942,8120,1,,,,1,0101,261,LARS,60371343.04,12447,3101,30731,96339,0,,,,1,,,1957,,,110265,298740,2016,188475,3706.44,,,6.03713E+13
12494475,,,,1,2,,4,1,,,1064,1064,,,,,6037,,1,,,,7,33822737,-118130201,6005,1,,,,1,0104,261,LBR1N,60375736.01,46298,3101,273263,96242,0,,,,1,,,1947,,,50237,250955,2016,200718,3161.92,,,6.03757E+13
10853487,1,,,4,4,,7,4,,,2807,2807,,,,,6037,,4,,,,2,34161514,-118492824,6189,1,,,,1,0101,261,LAR1,60371397.01,12447,3101,51906,96426,0,,,,1,,,1966,,,538462,850196,2016,311734,10390.52,,,6.03714E+13
11917904,,,,1,2,,4,1,,,888,888,,,,,6037,,1,,,,7,34072925,-118085465,5985,,,,,,0100,261,RMR1YY,60374813,54212,3101,,96510,0,,,,1,,,1941,,,90662,453327,2016,362665,5643.91,,,6.03748E+13
14364316,,,,2.5,4,,,2.5,,,2253,2253,,,,,6059,,2,2,667,,,33679210,-117624955,6050,,,,,,122,261,,60590524.28,32380,1286,,96989,0,,1,,,,,1987,,,221033,744000,2016,522967,7684.74,,,6.05905E+13
14717269,,,,3,3,,,3,,,2799,2799,,,,,6059,,3,1,0,,,33605676,-117914805,,,,,,,34,266,,60590628,53571,1286,,96979,0,,,,,,,1977,,,221505,338052,2016,116547,3817.88,,,6.05906E+13
14193892,13,,,3,4,,,3,,,2864,2864,,,,,6059,2,3,2,630,TRUE,,33889651,-117777947,8000,,,1,,,122,261,,60590218.29,21412,1286,,97078,8,,,,,,,1979,2,,265943,470106,2016,204163,6110.06,,,6.05902E+13
12772910,,,,1,3,,4,1,,,1032,1032,,,,,6037,,1,,,,7,34045505,-118041426,5375,,,,,,0100,261,SER1*,60374338.02,36502,3101,,96480,0,,,,1,,,1955,,,25446,40327,2016,14881,772.88,,,6.03743E+13
11659356,1,,,2,2,,7,2,,,1187,1187,,,,,6037,,2,,,,2,34052100,-118475000,36339,1,,,,1,010C,266,LAR3,60372640,12447,3101,113910,96030,0,,,,1,,,1974,,,162239,248703,2016,86464,2984.79,,,6.03726E+13
12732653,,,,2,3,,8,2,,,1300,1300,,,,,6037,,2,,,,2,33919660,-117986340,7407,,,,,,0100,261,LCRA06,60375037.02,114828,3101,,96172,0,,,,1,,,1960,,,57310,101479,2016,44169,1518.26,,,6.0375E+13
10868679,1,,,2,2,,7,2,,,1144,1144,,,,,6037,,2,,,,2,34160000,-118509000,26347,1,,,,1,010E,266,LAR3,60371396,12447,3101,51906,96349,0,,,,1,,,1963,,,164442,340689,2016,176247,4157.32,,,6.03714E+13
11620515,1,,,3,2,,10,3,,,1670,1670,,,,,6037,,3,,,,2,34064600,-118431000,84768,1,,,,1,010C,266,LAR5,60372657,12447,3101,118920,96005,0,,,,1,,,1989,,,343495,930802,2016,587307,11130.63,,,6.03727E+13
14645064,1,,,2,2,,,2,,,1161,1161,,,,,6059,,2,1,0,,6,33728100,-117812000,,1,,,,1,34,266,,60590755.13,27491,1286,,97016,4,,,,,,,1963,2,,72846,185657,2016,112811,2442.82,,,6.05908E+13
11063148,1,,,4,5,,7,4,,,3024,3024,,,,,6037,,4,,,,2,34242675,-118504605,11704,1,,,,1,0101,261,LARE11,60371151.01,12447,3101,33183,96355,0,,,,1,,,1976,,,332019,468229,2016,136210,5826.02,,,6.03712E+13
14749080,,,,2,2,,,2,,,1315,1315,,,,,6059,,2,1,0,,,33614890,-117887828,,,,,,,34,266,,60590630.08,53571,1286,,96978,0,,,,,,,1990,,,163321,847000,2016,683679,9159.6,,,6.05906E+13
17070652,,,,2,3,,,2,,1598,1598,1598,,,1598,,6111,,2,2,0,,,34323053,-119289929,15000,,,,,,1116,263,,61110012.04,34543,2061,,97081,5,,,,,,360,1988,1,,51775,248525,2016,196750,3355.06,,,6.111E+13
11345610,1,,,2,4,,8,2,,,2084,2084,,,,,6037,,2,,,,2,34460702,-118512753,5778,,,,,,0100,261,SCUR2,60379200.16,,3101,,96403,0,,,,1,,,1997,,,203536,338415,2016,134879,5372.09,,,6.03792E+13
11596925,,,,2,3,,8,2,,,1095,1095,,,,,6037,,2,,,,2,34006300,-118391000,116444,,,,,,010C,266,CCPD*,60377025.02,51617,3101,262098,96095,0,,,,1,,,1973,,,88550,134410,2016,45860,1913.21,,,6.0377E+13
10981033,,,,1,2,,4,1,,,1434,1434,,,,,6037,,1,,,,2,34274640,-118357094,43550,,,,,,0100,261,LARA,60371032,12447,3101,268249,96368,0,,,,1,,,1958,,,120386,310602,2016,190216,3954.26,,,6.0371E+13
12126156,,,,2,3,,8,2,,,1721,1721,,,,,6037,,2,,,,2,34154396,-118067449,16447,1,,,,1,0101,261,PSR6,60374630,50749,3101,,96295,0,,,,1,,,1951,,,219189,347025,2016,127836,4236.8,,,6.03746E+13
14731882,,,,2,2,,,2,,,1112,1112,,,,,6059,,2,,,,,33714728,-117926067,,,,,,,1,266,,60590992.29,8384,1286,,97008,0,,,,,,,2007,,,154794,344169,2016,189375,4057.18,,,6.0591E+13
12366605,1,,,3,4,,8,3,,,1692,1692,,,,,6037,,3,,,,2,33973691,-118171450,1612,,,,,,010D,269,BLR3YY,60375338.06,30399,3101,,96083,0,,,,1,,,2003,,,130535,304583,2016,174048,4999.74,,,6.03753E+13
11512930,,,,2,3,,6,2,,,2073,2073,,,,,6037,,2,,,,2,33859412,-118388759,3949,,,,,,0100,261,HBR2YY,60376211.02,29712,3101,,96109,0,,,,1,,,1964,,,44091,97499,2016,53408,1447.24,,,6.03762E+13
10860872,,,,2,5,,4,2,,,1920,1920,,,,,6037,,2,,,,7,34151679,-118435337,6613,1,,,,1,0101,261,LAR1,60371411.02,12447,3101,27080,96424,0,,,,1,,,1937,,,116551,252751,2016,136200,3096.23,,,6.03714E+13
11290080,,,,2,3,,6,2,,,1289,1289,,,,,6037,,2,,,,2,34680685,-118123963,6549,,,,,,0100,261,LRRA6500*,60379005.01,5534,3101,,97318,0,,,,1,,,1957,,,58563,78014,2016,19451,1711.41,,,6.0379E+13
14481552,,,,3,5,,,3,,,3316,3316,,,,,6059,3,3,2,638,,,33601214,-117577180,14400,,,,,,122,261,,60590320.44,17597,1286,,96989,0,,,,,,,1990,,,389151,711218,2016,322067,7622.68,,,6.05903E+13
11532456,,,,1,2,,4,1,,,695,695,,,,,6037,,1,,,,7,33989658,-118415975,4884,,,,,,0100,261,LAR1,60372755,12447,3101,403184,96095,0,,,,1,,,1939,,,94200,471024,2016,376824,5715.53,,,6.03728E+13
12323033,,,,2,4,,5,2,,,1464,,,1464,,,6037,,2,,,,,33899333,-118180604,6077,,,,,,0200,246,PAR2*,60375537.02,6395,3101,,96220,0,,,,2,,,1940,,,109038,267144,2016,158106,3567.86,,,6.03755E+13
12679223,,,,2,3,,4,2,,,1582,1582,,,,,6037,,2,,,,7,33823710,-118361892,5998,1,,,,1,0101,261,TORR-LO,60376512.01,54722,3101,416967,96163,0,,,,1,,,1951,,,66648,333416,2016,266768,3924.62,,,6.03765E+13
13925527,,,,2,3,,,2,,,1447,1447,,,,,6059,,2,2,441,,,33789296,-118074058,7280,,,,,,122,261,,60591100.07,46314,1286,,96218,5,,,,,,,1957,1,,80940,822352,2016,741412,9264.92,,,6.05911E+13
12140087,1,,,3,3,,8,3,,,2020,2020,,,,,6037,,3,,,,2,34134300,-118026000,,,,,,,01DC,266,ARR3YY,60374308.01,50749,3101,,96267,0,,,,1,,,2010,,,231763,663668,2016,431905,7815.73,,,6.03743E+13
11547099,,,,1,2,,4,1,,,788,788,,,,,6037,,1,,,,,33994170,-118465683,5201,,,,,,0100,261,LARD1.5,60372732,12447,3101,21056,96127,0,,,,1,,,1920,,,187869,939363,2016,751494,11263.19,,,6.03727E+13
11210415,1,,,2,3,,8,2,,,1136,1136,,,,,6037,,2,,,,2,34568558,-118048284,7185,,,,,,0100,261,PDR1*,60379107.11,40227,3101,,97330,0,,,,1,,,1986,,,93268,124879,2016,31611,2313.67,,,6.03791E+13
12232544,,,,2,4,,4,2,,,988,988,,,,,6037,,2,,,,2,33937088,-118250123,3845,,,,,,0100,261,LAR2,60372420,12447,3101,118849,96040,0,,,,,,,2004,,,120600,315000,2016,194400,3973.54,,,6.03724E+13
11111011,1,,,2,3,,6,2,,,2032,2032,,,,,6037,,2,,,,2,34441411,-118534503,3524,,,,,,010D,269,SCUR3,60379201.12,54311,3101,6952,96377,0,,,,1,,,1975,,,142486,285560,2016,143074,3955.73,,,6.03792E+13
12482958,,,,2,4,,4,2,,,1316,1316,,,,,6037,,2,,,,7,33857547,-118120830,5151,,,,,,0100,261,LKR1YY,60375709.02,12292,3101,,96213,0,,,,1,,,1951,,,88084,401284,2016,313200,5062.81,,,6.03757E+13
11277317,,,,2,4,,4,2,,,1206,1206,,,,,6037,,2,,,,7,34706324,-118149794,9564,,,,,,0100,261,LRR16000*,60379008.03,5534,3101,,97317,0,,,,1,,,1955,,,94400,118000,2016,23600,2178.94,,,6.0379E+13
11838629,1,,,5,5,,7,5,,,3887,3887,,,,,6037,,5,,,,2,34048783,-118141264,8156,,,,,,0100,261,MPR1YY,60374820.02,6021,3101,,96496,0,,,,1,,,2000,,,678498,922214,2016,243716,11620.51,,,6.03748E+13
14110538,,,,2.5,4,,,2.5,,,2465,2465,,,,,6059,1,2,2,611,,,33827156,-118059583,6500,,,,,,122,261,,60591101.17,44833,1286,,96185,8,,1,,,,,1966,2,,71232,97092,2016,25860,1412.3,,,6.05911E+13
14396349,,,,3,4,,,3,,,3264,3264,,,,,6059,,3,2,615,,,33562312,-117698474,5803,,,,,,1,261,,60590423.35,25459,1286,,96987,0,,,,,,,2012,,,533742,1001906,2016,468164,10086.46,,,6.05904E+13
13012395,,,,2,3,,4,2,,,1080,1080,,,,,6037,,2,,,,7,34065465,-118069325,5642,,,,,,0100,261,RMR1*,60374336.01,54212,3101,,96510,0,,,,1,,,1955,,,32280,50891,2016,18611,972.73,,,6.03743E+13
