merchant,time,amount_usd_in_cents
9cc16f3220,2034-04-27 15:50:23,2379
335987fc88,2034-07-18 22:33:19,7985
8f045fef34,2034-04-27 22:07:14,145440
3f9d7a2f82,2034-07-18 00:32:03,11906
dae7bbc23a,2034-06-20 01:53:22,2524
0b88f468ca,2034-10-16 02:41:54,6361
bf5d363f23,2034-10-17 14:03:42,9450
0266d521b9,2034-11-25 19:39:39,28123
554a9ad55b,2034-03-04 22:27:22,13372
02c9bf7fcd,2034-05-01 14:36:05,9946
c80a0359e7,2034-03-11 15:25:34,2656
8f852e478e,2033-10-27 14:38:26,1462
987b8c2bee,2034-04-27 16:15:29,4847
9841a7cf2c,2033-11-21 05:40:32,2720
ba9c023d1a,2034-11-05 02:06:55,3940
48c18ed309,2034-07-17 22:57:31,37929
6fa93189d6,2034-11-06 12:51:11,35985
89e2d29885,2034-12-06 17:08:31,808
283e7599c9,2034-12-09 21:54:47,18410
5608f200cf,2034-09-19 18:45:11,820
d64d27b68e,2034-11-25 03:38:50,8829
dcce344e76,2034-09-21 19:05:47,2233
d2f35619e8,2034-03-14 14:28:11,905
4e9d62f328,2034-07-10 20:19:57,4685
bdebc6831e,2034-07-19 01:40:33,35115
d5bc2a0791,2034-05-10 18:44:28,4427
3857c0934e,2034-11-14 19:54:53,20286
ea5648b199,2034-06-05 17:40:30,3097
695de2b108,2033-07-21 23:00:42,6602
641966b919,2034-03-06 04:14:29,8433
355f9a5372,2033-11-04 16:56:54,2875
755e770f66,2034-07-29 03:06:22,14137
2ad6b47fe0,2034-07-13 20:21:48,4990
623078ebfa,2033-12-26 02:44:35,19579
f555fdf1d9,2034-07-06 11:43:46,11453
c75b9bc19a,2034-10-03 17:15:38,54966
9bd39dbbc3,2034-09-28 23:53:51,3143
1efd59ec8b,2034-07-04 14:36:07,15644
f637985ce4,2034-05-22 15:07:41,21423
6c31647cc3,2034-12-06 22:46:19,5497
f8166adfae,2033-10-28 22:01:02,10433
571868db9d,2033-09-13 16:53:24,4600
8d20721d59,2033-06-02 16:39:36,1759
a81cfa32cc,2034-12-22 15:42:37,38137
5fec235931,2034-07-31 18:02:31,97298
695de2b108,2033-05-01 16:27:55,20628
debf351d95,2034-09-14 19:58:03,13336
7dc2f76f3c,2034-07-06 06:37:45,2335
825bbabd7e,2034-07-18 21:20:36,12132
1e26f9d71a,2034-07-01 06:35:12,11352
f00882a280,2034-12-12 11:53:24,17276
16acd8f383,2034-08-15 05:47:45,1040
fa59864e12,2033-10-18 16:53:52,35595
d26e4cd2d1,2034-08-14 13:48:57,4532
4266d8918f,2033-01-07 12:39:00,11778
29892bc4f6,2033-11-22 22:50:31,10160
7478c4ad5f,2034-10-05 23:57:44,7283
7a303787d3,2033-08-29 16:00:47,55636
3bf0604ef9,2034-03-03 15:38:09,2178
3ee378c358,2034-09-24 13:58:26,3181
695de2b108,2033-12-18 20:25:49,3213
a4ae5bbbca,2033-10-23 23:20:35,2417
6630b17eec,2033-04-17 16:01:49,19323
cb83dbefc9,2034-08-17 16:00:01,71779
c58cb36e8d,2034-06-02 16:41:27,2688
a183094dc6,2034-10-20 23:02:18,2179
debf351d95,2034-08-11 16:49:00,12876
3c4ac570a3,2033-11-27 02:24:14,7792
a4ae5bbbca,2033-10-10 01:45:43,1846
5134ac7db1,2034-09-29 22:32:40,2601
b8a9e64299,2034-06-13 16:25:47,2171
701c696579,2034-09-21 16:34:33,12337
410d375d93,2033-03-17 03:55:48,27675
f0fba085c3,2033-11-16 19:36:31,33306
375d36823a,2033-08-01 00:15:00,7282
ca11dccdf4,2034-07-28 17:33:54,10961
71e4e4add4,2033-11-23 21:38:49,281
c693c1a053,2033-08-17 23:47:02,66471
87324795c6,2034-08-09 18:00:41,4019
c536beda2e,2034-08-11 17:07:35,4083
c6fa4f250d,2034-05-12 01:16:21,62545
9c7bfa8daa,2034-08-31 03:00:53,8433
3993205359,2033-08-22 18:50:11,1144319
d503cb6f1c,2033-11-26 05:59:52,5804
877b11af5b,2033-09-05 02:50:29,5982
eb0d7d2363,2034-11-24 22:22:49,1402
8d20721d59,2033-11-25 14:34:55,1897
5569df5cec,2033-09-10 21:47:06,7421
76f3bb365f,2034-12-15 17:37:13,7916
f1c0357754,2034-04-27 21:41:41,6845
642ddfac5f,2034-04-06 14:40:20,3423
f8166adfae,2033-12-15 00:30:47,6908
0221b4736b,2033-12-05 13:56:31,2497
e0cba85af8,2034-11-10 19:21:54,11278
a11809a647,2034-06-30 16:01:44,6867
a0603e0af3,2034-07-15 13:55:24,8657
71e09422a2,2034-01-14 23:03:55,1785
32c974d7b5,2034-08-12 17:14:59,49578
b583972b34,2034-02-20 03:46:58,3663
0b0ea71d37,2034-08-06 21:21:01,66827
7e5d56439b,2034-11-04 00:07:23,10019
f033a70cc9,2034-03-10 21:38:16,70493
f8166adfae,2034-12-13 16:06:15,54540
e85436e866,2034-12-06 05:52:24,16530
062de5273b,2034-09-16 13:36:37,17212
62937187ce,2034-03-26 17:06:49,6033
b0276c5ff2,2034-08-27 16:12:49,866
8d20721d59,2034-07-28 16:39:41,6574
7a4ede527c,2034-06-10 16:41:44,15203
ee0e287095,2034-12-06 13:55:57,30179
c6fa4f250d,2034-04-14 15:24:00,6809
7d3b68bfad,2033-08-28 20:20:24,5542
65f0553dfb,2034-05-09 19:31:08,1129
5608f200cf,2034-03-09 04:13:25,878
9b2d49862d,2033-08-29 13:07:24,52751
53b3fbeae2,2034-05-19 03:23:23,3777
b7b3099ef9,2034-11-08 21:42:33,11331
ea5648b199,2034-06-10 16:18:27,9817
1ddaea9838,2034-10-05 16:14:51,2545
f717817f0e,2034-12-24 14:48:47,20096
73354d2bbb,2033-10-31 21:56:12,8938
f8915fe7f4,2034-08-06 03:43:53,1935
8b70677f53,2034-05-18 20:57:38,6654
592f83609e,2034-08-17 00:33:59,5911
fd4be41f14,2034-11-27 18:09:30,3070
4f65280858,2033-08-17 18:45:16,14416
b3aea0e440,2034-02-21 23:08:15,4276
6e378e7243,2034-11-15 16:25:45,5302
599d079f50,2034-12-10 16:53:41,8260
272c18d509,2034-08-10 17:47:31,7210
42d334dff4,2034-10-14 23:01:30,5422
05dcdc8922,2034-12-05 18:23:32,4850
7fcf82273f,2034-10-19 15:53:54,3117
0e8a94eb46,2033-09-07 16:00:24,4079
95adfbb3f6,2033-07-18 02:57:24,13671
f41dc12fff,2034-11-10 15:28:55,4552
b1c96c918d,2034-10-14 01:40:24,6322
29aa8889c4,2034-02-10 21:53:57,63517
4c88e761da,2034-09-22 17:31:47,6114
fbe0b8094e,2034-07-24 03:25:21,3060
64bb0b8cbb,2034-10-07 23:25:29,6029
00575c7901,2034-08-22 22:36:08,5766
53b3fbeae2,2034-06-27 14:51:34,2496
82897075ed,2033-11-19 18:04:50,29358
d15cf44504,2034-03-01 05:09:12,23935
7dc2f76f3c,2034-06-14 16:43:00,7505
4647d230cc,2033-11-21 17:29:21,6011
1a30367739,2033-02-17 15:06:09,21372
748889696b,2033-09-13 18:50:23,12833
9cb79b7700,2034-06-21 11:15:08,23622
669fafa9cf,2033-12-08 01:22:18,8698
e55137a731,2034-05-19 17:48:07,19005
6ac49784a8,2034-08-30 18:09:54,1617
42d334dff4,2034-12-13 20:15:32,6164
06e69bee48,2034-10-22 13:22:48,3924
554a9ad55b,2034-05-18 01:23:36,4938
cc47b012a7,2033-04-25 21:42:26,703
207cc1c4a7,2034-06-30 20:53:13,2473
bbb48921d7,2033-07-26 07:55:59,2699
3fc4f08d9d,2034-08-27 12:18:34,5714
bdebc6831e,2033-07-15 15:51:24,27160
5562be6324,2034-07-06 23:12:51,51207
9792d97add,2034-01-20 20:11:59,3998
d087d4c321,2034-11-28 20:45:46,5502
782c11bcbe,2033-08-21 02:23:07,5621
4ab1e8f5a1,2034-09-01 12:22:16,10127
9cb79b7700,2033-10-07 01:17:19,31164
2a659c2b7d,2034-10-28 18:46:09,5931
ce54c1ba8f,2034-06-09 18:54:48,28048
04e0e5fd73,2034-08-28 00:58:47,19875
6db46eecd9,2034-05-31 01:20:53,9773
bdebc6831e,2033-05-03 22:06:24,37287
9503846f58,2034-04-11 00:13:42,3390
16acd8f383,2033-12-28 16:49:21,682
2f56fb05ee,2034-08-09 22:06:41,2421
726b1d7cd5,2034-12-08 16:51:03,15494
328cd052c1,2034-07-12 01:18:30,5016
1ddaea9838,2034-08-02 05:45:30,1115
87c1dce652,2034-10-11 06:34:44,288
062de5273b,2034-03-17 09:27:38,6447
fb617fb1cb,2034-03-13 20:18:41,29501
53b3fbeae2,2034-01-02 23:22:10,4375
6032e301e1,2034-04-03 00:31:35,1927
06fe79e266,2034-03-03 16:37:53,1467
dca21bd0d4,2034-12-07 10:45:08,1495
32465ba14b,2033-10-24 21:09:04,12922
7ee76c9b74,2034-08-12 09:19:32,4441
e24f3f86d4,2034-11-20 13:30:56,4532
81707c2f79,2034-03-04 22:20:26,30067
64a4b88755,2033-11-13 22:43:59,7822
1c48c02a8d,2034-09-27 19:19:19,711
07c91f9cc7,2034-03-01 11:40:03,3227
4ec0b84264,2034-02-11 13:55:21,3156
2e363fb57b,2034-07-31 06:02:08,877
5608f200cf,2034-03-02 04:02:39,819
654930c922,2033-01-17 19:26:22,11356
c440c615c5,2034-12-06 00:27:10,4412
14942b60a0,2033-05-16 22:17:43,5622
7adfb52eb6,2034-04-07 23:22:11,17716
d26e4cd2d1,2034-09-12 23:03:25,3309
5b08673729,2034-09-22 16:09:43,18031
fb617fb1cb,2034-03-26 07:53:24,16996
f04462420e,2034-06-13 18:00:17,5239
7dc2f76f3c,2034-09-28 16:06:30,6007
0e75ab58c8,2034-01-15 02:23:06,3950
c55aa09955,2033-10-05 00:19:59,3107
6780e36062,2033-04-27 19:44:11,15767
37e4158489,2034-10-26 16:28:41,1793
a3aec6c9f9,2034-10-12 19:17:28,1632
fd3eb80171,2034-03-18 23:42:31,21626
9f3e240715,2034-05-15 14:54:00,3663
85be6b21a9,2033-02-08 04:32:20,24122
005e8bb6fb,2033-08-08 15:37:53,3421
f5e1c2c067,2034-12-19 16:39:38,56016
e24f3f86d4,2034-10-03 19:01:44,619
2ddc05f489,2034-01-11 00:15:30,10093
0de10f7f0e,2034-10-30 19:11:46,8151
01d7aab444,2033-12-16 18:04:58,16061
f43962e31f,2034-09-16 13:35:36,1648
65f0553dfb,2034-12-01 20:01:25,1037
53b3fbeae2,2034-09-30 18:45:48,5739
82570b03bc,2034-08-10 19:53:56,2753
ff86f631bd,2034-05-04 00:04:25,2356
d2f35619e8,2033-08-31 00:50:03,1214
3b4d337b10,2033-11-01 15:29:10,1073
e53c9543bc,2034-10-19 18:09:34,5926
7e5d56439b,2034-07-04 01:23:12,5407
6032e301e1,2033-09-13 05:17:38,7118
d357502ca8,2034-10-08 01:32:41,23347
5608f200cf,2034-03-18 01:06:31,826
71c244bd28,2034-07-07 20:21:50,9167
1761459eba,2034-06-10 23:39:18,4321
436bc5668d,2034-03-05 21:39:37,5486
2017052482,2034-03-31 17:59:56,3029
71a3c03fc8,2034-11-09 22:41:08,7855
397257a120,2034-11-26 17:22:46,3317
49e9942370,2034-09-15 21:57:48,164092
bfa8caf84d,2034-11-10 03:20:10,6513
c171c91144,2034-02-23 16:27:04,15034
133251a9f0,2034-05-09 16:18:57,1423
64e60c21b8,2033-09-19 19:22:45,19523
b8a9e64299,2034-05-24 16:25:10,1564
67465eeda0,2034-05-31 22:40:37,916
734f11b395,2034-03-19 14:13:17,9873
c9fdb196a8,2034-11-14 18:05:19,3429
82897075ed,2033-11-19 16:50:26,20724
02c9bf7fcd,2034-08-08 18:26:18,9055
a468b616eb,2034-12-15 23:18:59,19282
b919ddecd3,2034-05-23 15:27:30,3267
63b751de1e,2034-09-01 17:42:23,6852
098ee0e6ca,2034-07-31 19:29:42,997
36745cc693,2033-12-03 01:04:01,1059
8de83278e1,2033-03-01 03:16:13,4385
0abef52aed,2034-02-25 01:15:22,8475
3008a4de59,2034-11-24 19:06:36,3840
2d00b12e3d,2034-09-01 19:59:45,21660
8fa2b9572b,2034-10-02 20:23:51,2543
c19489d75a,2034-08-02 20:12:22,19116
53b3fbeae2,2033-12-31 17:01:41,2201
edc6de40c4,2034-08-23 19:59:57,1697
d0f8b06e47,2034-11-13 15:49:25,6230
eea455b95a,2034-11-10 02:58:57,5575
c914de3f81,2034-09-27 01:18:47,8310
2b6029b184,2033-11-19 17:57:37,1936
51fa990c7b,2034-10-20 14:47:05,1866
71bb99299f,2033-12-12 17:34:56,4993
53ae4e8756,2034-09-23 22:15:45,24266
84ce962dca,2034-07-31 18:26:45,1414
1ddaea9838,2034-02-28 22:29:37,2509
de8bb88342,2034-11-16 15:39:40,5820
2d4c00a4cd,2033-12-05 01:04:09,3287
9a950d8600,2034-07-29 17:26:01,19258
9917aae77e,2034-12-17 19:31:46,3887
fa634928a7,2033-05-21 00:25:51,6910
20f0fd2ce2,2034-10-14 11:13:39,3944
63b751de1e,2033-06-29 14:26:42,6724
b6e54d5073,2033-06-18 20:23:48,8924
f033a70cc9,2033-06-08 16:48:21,66388
2c328165ea,2034-02-10 03:33:23,463
fa634928a7,2034-09-15 21:51:52,6670
1ddaea9838,2033-01-30 08:15:31,1510
cde5d4c3af,2034-08-08 00:15:37,4172
7b90379550,2033-12-06 17:59:10,8853
fc92bb6b23,2034-09-28 21:40:14,7904
ebde1d9faf,2033-08-06 08:44:47,1035
8ca23d4d9e,2034-09-05 22:53:18,5100
f2d0b89ad2,2033-12-15 21:49:41,19021
aa4d0eb6ac,2034-07-23 21:58:00,4173
554a9ad55b,2033-11-23 20:58:51,6834
3c4ac570a3,2034-06-07 00:20:02,10105
4a3ef02b07,2034-03-30 17:11:09,17833
d043541229,2034-12-05 22:08:18,3046
0f89550050,2034-09-23 03:57:37,15166
375d36823a,2034-04-25 23:56:56,31596
3a54ade3d2,2034-03-05 22:50:23,331
681836a496,2034-09-08 19:17:07,3601
2577b37ba1,2034-10-04 21:06:09,5752
b55d6d0313,2034-04-19 03:23:10,8616
9dde169005,2034-02-10 05:10:09,10211
1ceb155700,2034-02-22 04:03:02,7874
98f10e349d,2034-12-28 21:13:36,2902
f3aa8aacd1,2034-12-28 14:10:29,3687
d1d0f1feee,2034-09-02 18:01:49,2444
4647d230cc,2034-02-10 19:13:58,9899
7d3b68bfad,2034-02-22 01:12:08,3842
59ae775150,2034-09-11 15:33:21,12504
24a929eaac,2034-11-05 04:33:03,5991
6d829dd356,2034-10-22 16:57:50,2088
701c696579,2034-06-05 03:55:59,980
b0276c5ff2,2034-05-06 21:24:19,788
24a929eaac,2034-09-16 21:43:46,4837
85be6b21a9,2033-11-05 19:13:52,22632
5608f200cf,2033-11-26 22:32:08,820
e9d9eacb17,2033-11-03 16:54:43,75854
01d2ab2ec4,2034-02-03 15:38:45,47939
0b3b179a82,2034-09-09 13:59:50,6363
5729c5e542,2034-08-21 19:38:39,3522
a03a7df510,2034-10-11 00:13:00,2683
5f013b6a5d,2034-11-27 19:05:50,12347
7cc864c4a4,2034-01-17 18:05:34,2313
db1a3a0e68,2034-08-18 00:41:30,1954
5608f200cf,2033-07-28 05:10:41,814
e122c2fbfc,2033-08-18 16:42:18,6392
9d1b72571f,2033-10-04 01:52:33,15664
c006fca87c,2034-05-26 13:15:31,37790
51f6a5c6bf,2034-11-25 23:30:25,9340
9a98c6e069,2034-03-14 04:04:02,7296
fa634928a7,2033-02-19 23:52:43,8745
cca5271a93,2034-10-19 21:17:10,12237
debf351d95,2034-08-01 14:22:15,11934
0b229bf299,2034-05-28 22:59:13,13100
f205e6f7c2,2034-12-06 18:03:50,2203
b20470eda1,2034-07-18 12:25:55,1281
d9c961837d,2034-08-14 01:07:24,37320
b3aea0e440,2034-05-28 22:29:45,24609
4deb9bc19d,2033-03-02 21:57:33,51116
64f6bdfaf4,2034-09-27 20:08:31,2669
a1e1003f5f,2034-10-01 16:06:43,3256
de950ffe1e,2034-03-13 15:30:23,10479
9391efc581,2033-06-21 22:47:45,14760
6044a863a1,2034-10-31 17:00:18,8401
3c1e9fb123,2034-10-21 23:37:42,4574
f48d9d6764,2033-03-16 23:29:56,13786
ee57011cd9,2034-11-20 15:29:04,7000
081cba096f,2033-09-28 19:09:55,59506
ce61387781,2033-07-20 02:53:14,25214
0e5b9a5445,2034-09-01 19:02:48,7823
a8c6035ece,2033-02-11 01:19:13,2775
78639fbae7,2034-12-29 21:15:11,23627
c65eb7da0b,2033-03-04 04:07:51,15060
fdd81011fc,2034-05-23 06:59:23,13235
a8ff2d667e,2034-12-15 19:31:14,20888
502771eead,2034-12-03 01:18:13,5217
62937187ce,2033-04-15 18:06:54,16519
4647d230cc,2034-11-20 20:47:45,3090
bf82bfb0f4,2033-06-14 05:21:59,3335
53b3fbeae2,2034-09-10 19:48:41,2865
cb60782b34,2034-07-30 15:56:27,8559
d97b7a9e73,2034-08-04 16:56:26,2140
53cbaaddf1,2033-10-11 07:09:05,17994
42d334dff4,2033-04-21 23:52:34,9501
de8bb88342,2034-10-27 05:39:36,3293
7e696e1b23,2034-06-27 23:58:09,2137
61ca974019,2034-12-13 21:11:35,1221
47b468a8c4,2034-08-04 23:23:15,6491
29892bc4f6,2034-09-19 20:23:49,14484
06fe79e266,2034-06-30 22:57:17,2093
15b1a0d61e,2034-11-09 22:49:08,2841
4f4d85e7e1,2033-09-22 20:15:57,1310
4c88e761da,2034-09-20 15:05:42,6292
149eb2cca9,2033-04-20 12:38:25,92059
b583972b34,2034-08-12 20:53:06,3535
6ac49784a8,2034-07-07 16:53:13,1040
ae1913b54a,2034-07-23 10:48:33,2314
ee0e287095,2033-12-02 18:22:52,6749
42d334dff4,2034-02-25 01:55:41,2454
16acd8f383,2034-02-22 08:54:20,2124
7ebe98c24a,2033-12-29 01:54:41,13765
f11b4c8100,2034-06-18 00:08:06,9304
aaf1176278,2034-03-13 06:19:33,1897
4f65280858,2034-02-20 17:28:30,16898
726fbab9db,2034-07-29 21:56:37,4317
29892bc4f6,2034-06-14 18:51:55,9630
a307c341de,2034-12-19 18:29:56,4110
cb096010dd,2034-07-07 13:39:48,17243
1ddaea9838,2034-12-27 01:14:14,5131
0f5f24dba3,2034-07-17 16:31:52,2535
43d16a67bf,2033-02-23 23:21:01,5534
48fd353830,2034-11-01 23:51:11,4875
2d00b12e3d,2034-11-09 22:38:50,21238
a9f00c4b46,2034-03-05 22:53:12,2022
aa02deabf9,2033-12-13 22:29:27,8467
ee2051be3b,2034-02-28 03:36:56,4361
d63cfb49bd,2034-12-28 12:04:11,17733
f8b935a1b7,2034-10-14 20:57:30,2704
dfa0873887,2034-12-19 04:11:34,10930
73e20f6c65,2034-05-26 14:11:29,397
6032e301e1,2034-08-15 03:32:48,4829
326c344c9f,2033-09-19 22:17:58,9085
11df16d295,2033-05-03 08:44:13,9966
99879d2736,2034-06-20 21:03:03,4329
ffb94e1865,2034-12-12 20:37:18,10897
cb5883a832,2034-07-12 11:34:08,59630
944ce2b110,2034-03-01 03:53:13,20997
4602c1bae2,2034-05-27 22:57:56,3064
93c247a1fc,2034-06-12 03:52:12,632
7b543b2ce0,2033-05-08 18:41:59,59248
7ebe98c24a,2034-06-10 17:23:00,4774
ce3675664d,2034-05-21 14:22:42,19832
bdebc6831e,2034-09-04 19:51:01,41820
fc7ec545e4,2034-04-18 12:21:31,1809
4647d230cc,2033-11-26 03:23:43,20875
90363b477e,2034-10-25 17:44:21,64324
2b502045c8,2033-04-06 08:39:15,6571
e5393f7993,2034-03-28 02:57:35,2133
cc47b012a7,2033-05-22 11:24:15,677
9970a8dea0,2034-08-31 04:09:31,3042
9ff8b6fd9b,2034-02-25 04:42:02,5305
7183365b80,2033-12-27 06:19:41,671
1eec3ea7b8,2034-01-06 06:30:57,52108
ee57011cd9,2033-11-29 20:51:28,4738
d503cb6f1c,2034-03-11 06:22:17,2557
bdebc6831e,2034-03-04 21:09:51,36446
ad624bb680,2034-09-12 19:20:13,123407
79495b0a8c,2034-05-26 16:43:29,76863
3236bc2ff3,2034-07-19 21:40:54,110247
6229f9d640,2034-08-07 19:50:02,6243
41324fcae3,2033-10-10 13:20:05,2793
7ebe98c24a,2034-06-14 13:41:48,2749
2cc274e632,2034-07-03 17:05:27,6988
3f388f1b7f,2033-03-08 22:11:16,13435
31ebf617f7,2034-12-11 23:22:23,72682
36745cc693,2033-06-24 13:25:24,1417
b76e8d26a4,2034-03-02 18:17:20,5867
9843e52410,2034-06-28 09:03:52,5179
480255a918,2034-11-25 01:16:25,60250
8a4731cde7,2034-01-12 13:52:18,136940
2c9614dbe7,2033-10-23 00:01:09,7658
8e570cdc24,2034-11-26 17:43:46,19542
a85597e802,2034-09-10 15:27:02,24756
a1cc24024b,2034-12-21 16:41:14,6294
782c11bcbe,2034-04-02 02:57:55,3204
6da8d943a5,2034-08-09 17:48:10,18604
d087d4c321,2034-08-14 14:40:38,7890
1d3fdbcb54,2033-11-07 19:05:35,97964
ee0e287095,2033-10-30 18:27:25,5074
de9e4801de,2034-10-31 17:32:17,31427
89e2d29885,2033-08-02 12:30:03,1584
8ca23d4d9e,2034-05-23 00:34:02,2842
a03a7df510,2034-07-23 22:20:00,6401
b0d8201ee3,2034-09-28 05:38:30,19621
ed8154cec9,2034-03-19 04:30:35,19167
5134ac7db1,2033-11-11 21:37:59,9075
63b751de1e,2034-06-07 21:23:24,4706
72c2cdfb6a,2033-11-18 04:56:50,6415
63021ec1a9,2034-03-16 21:15:49,6442
a08746225a,2033-08-13 01:31:51,6076
02c9bf7fcd,2034-06-25 22:11:06,4786
eb772f6014,2034-02-09 01:21:30,4325
5608f200cf,2034-04-23 06:33:41,820
c2a58cf5f6,2034-11-16 22:33:08,1235
29892bc4f6,2033-12-05 17:02:57,5079
65f0553dfb,2034-07-07 17:56:20,1085
0b3b179a82,2034-07-06 20:54:31,803824
6d829dd356,2034-03-09 21:41:09,24394
24b0f775f4,2034-04-11 19:41:15,2270
521ff7c5a6,2034-11-01 18:38:56,31203
a8690ff6c7,2034-02-23 21:51:31,4437
4ce3f86e19,2034-02-27 21:15:39,6206
6ec7b50636,2033-02-26 07:55:41,1956
644f4b8914,2034-02-03 18:29:09,6857
2f601cbee3,2034-10-28 18:18:13,11459
80af9230cb,2034-05-15 16:14:15,28806
5608f200cf,2033-10-22 04:19:08,820
3bdf3420f2,2034-01-28 01:18:45,3173
8ca23d4d9e,2034-11-03 23:26:37,7793
f0b011df27,2034-03-08 17:39:14,4902
cc1d5ec916,2033-12-14 20:06:55,43411
a66a8b3144,2033-08-31 14:10:32,41253
59b7428444,2034-12-22 18:43:31,44473
02c9bf7fcd,2034-06-02 16:39:25,7403
f11b4c8100,2034-07-02 23:08:40,7036
f1c0357754,2034-07-04 20:48:02,8095
7aa5023013,2033-10-22 00:04:05,2184
3e96c45213,2034-04-19 01:29:42,3171
5608f200cf,2034-04-06 21:11:23,820
de9e4801de,2034-06-24 02:08:33,8192
3cc77ac046,2034-07-12 00:00:12,5800
81512d8413,2033-04-29 22:30:24,3590
de9e4801de,2034-09-02 00:36:08,4795
3c8be85fa7,2034-12-24 06:13:46,5681
2657af28ea,2033-08-25 02:43:46,3286
654930c922,2033-01-12 03:33:35,1231
5608f200cf,2034-05-15 19:07:25,820
94d0fce6f5,2033-10-21 07:51:35,13996
c80a0359e7,2034-08-02 01:39:23,3357
570c021d67,2034-12-23 19:26:36,7833
5608f200cf,2033-08-21 02:09:49,820
4a3ef02b07,2034-05-24 05:56:30,22109
6ec7b50636,2033-05-05 02:31:35,7681
a747cc1270,2034-03-19 19:40:33,175573
baaecb99f5,2034-12-27 19:26:43,5483
53b3fbeae2,2034-04-11 00:27:07,2737
73354d2bbb,2033-12-05 18:28:18,3949
d892470ff2,2034-11-11 23:11:06,3142
d38c832f09,2034-07-19 19:21:48,7483
5d867043d6,2034-11-12 18:32:57,4026
b8a9e64299,2034-06-09 21:47:45,987
a183094dc6,2034-03-21 20:37:22,866
4ec0b84264,2034-02-11 13:41:06,3455
9946792075,2033-05-09 21:15:39,2317
fd4be41f14,2034-03-16 15:46:19,9740
6e6f05fdc8,2034-08-26 20:33:11,3074
864fca1b2c,2034-12-20 02:32:07,14780
5608f200cf,2034-01-19 05:20:28,863
63b751de1e,2033-08-17 19:49:34,7502
8d20721d59,2033-12-03 15:02:43,1897
c80a0359e7,2034-12-04 18:53:52,11687
5064ee6bcb,2033-06-02 03:28:15,38084
7adfb52eb6,2033-08-27 02:30:19,6991
f5dc41bf21,2034-10-28 06:26:25,10284
32acddd6cc,2034-07-07 16:35:50,77289
6229f9d640,2034-06-09 15:37:58,3184
77a7c41fce,2034-05-20 00:56:35,72471
d087d4c321,2034-12-05 23:09:09,12509
b8ed17045f,2034-07-27 19:20:12,8509
4f65280858,2034-07-29 18:39:53,14504
0c9299d5ff,2034-10-02 01:03:19,19979
cb096010dd,2034-09-15 13:28:55,6173
f50354b048,2034-07-03 22:42:03,6592
9970a8dea0,2034-12-14 04:28:15,1040
0f4b6f1ee1,2034-03-23 03:43:26,3065
c7956b0bad,2034-08-13 20:58:48,2461
eb772f6014,2034-04-11 00:21:31,9263
97b4ed6d7b,2034-08-18 22:51:43,6391
5608f200cf,2034-01-08 15:05:21,820
0646c31f12,2034-06-17 02:07:28,8721
4dc899df98,2034-10-06 21:35:46,3251
1b02f5097a,2034-11-09 18:47:40,2159
81aa246b4f,2034-10-13 10:04:29,13553
a036580e79,2033-12-14 20:43:57,9227
4341745164,2034-04-22 00:43:17,34741
85be6b21a9,2034-11-24 05:16:41,4884
af50442599,2034-07-31 20:13:53,6341
f2d0b89ad2,2034-05-05 13:38:07,24678
d2f35619e8,2034-07-29 13:02:43,2855
0c8449b643,2033-11-18 10:33:17,3231
0111d7d609,2033-02-15 04:51:53,7562
a86d6c708d,2034-07-17 15:33:33,10337
0c624ef0d9,2034-08-16 14:32:21,9318
f7ab93451f,2034-09-13 17:40:15,7611
2bf8caa90a,2033-11-02 03:04:06,12739
3cc17af9b0,2034-02-14 16:15:05,2935
ff86f631bd,2034-08-27 15:11:25,3417
89e2d29885,2034-10-19 15:03:58,361
d26e4cd2d1,2034-09-01 12:51:13,3309
322d36300a,2034-02-06 22:14:56,24856
27a4ea8e5d,2034-08-27 21:46:15,3837
e62f7fd1d5,2034-12-17 03:45:59,5939
09b0864a3a,2034-05-20 12:00:10,10372
9c67ca2464,2034-03-25 02:11:24,11071
fa634928a7,2034-10-11 21:33:57,5527
782689aa58,2034-06-01 11:58:58,289799
bf14eece51,2034-12-09 23:36:05,9511
f8b935a1b7,2034-09-06 23:58:40,7535
e4e909aea4,2034-10-26 02:14:30,3582
dcce344e76,2033-11-16 16:18:51,1458
23dec89880,2034-01-15 21:06:18,92430
7d3b68bfad,2033-07-01 22:39:39,5276
ccd300f36f,2034-04-02 17:24:49,24108
89d92b095d,2034-05-16 23:21:29,17849
07cabcb557,2034-04-05 02:05:43,5786
95360db167,2034-09-14 18:55:10,7301
c711503cd7,2034-09-13 20:23:48,2996
4ec0b84264,2034-03-16 15:30:45,4888
fa634928a7,2033-10-03 14:34:22,5632
5c861b2c08,2034-07-12 03:04:31,9181
6ff90ee869,2034-10-18 00:30:24,6874
48fd353830,2034-12-17 21:39:25,4809
042cfb087c,2033-08-27 03:05:13,18128
00575c7901,2034-05-25 02:00:22,2968
6fd0fb64ed,2034-07-21 22:54:09,41794
5608f200cf,2033-06-22 03:21:03,807
4afcfeacee,2034-05-01 13:53:17,7472
f2991f6328,2034-05-19 16:24:45,1335
1c4b0ca466,2034-11-06 00:30:09,8613
a3aec6c9f9,2034-12-01 16:08:18,1786
68a24015f6,2034-03-29 19:49:09,17084
2a1cf4ff5b,2034-02-01 16:00:33,9055
63492da830,2034-10-19 03:04:10,7094
